사업장명,소재지전체주소,도로명전체주소,도로명우편번호,소재지우편번호,소재지전화번호,위도,경도
피나팜맑은약국,서울특별시 송파구 문정동 642번지 송파 테라타워2 B동 144호,서울특별시 송파구 송파대로 201, 송파 테라타워2 B동 144호 (문정동),127.120140901582,37.4874666935494
잠실미소약국,서울특별시 송파구 신천동 7-12번지 홈플러스잠실점 지하1층,서울특별시 송파구 올림픽로35가길 16, 홈플러스잠실점 지하1층 (신천동),127.103033402057,37.5162572715225
삼오약국,서울특별시 종로구 신문로1가 1-1번지,,,126.976183539859,37.5704819528169
서광약국,서울특별시 서초구 서초동 1486-1번지,서울특별시 서초구 남부순환로315길 104 (서초동),6709.0,127.0075158241,37.4830816934373
성지약국,서울특별시 서초구 방배동 725 방배삼호아파트 3호,서울특별시 서초구 방배로 270, 3호 (방배동,126.989738752313,37.4971392783097
수현온누리약국,서울특별시 서초구 서초동 1673-10번지 소망빌딩,서울특별시 서초구 서초대로 310, 지하층 (서초동,127.015540096407,37.4939931970266
봄약국,서울특별시 서초구 내곡동 143번지 서초 포레스타2단지 상가 203호,서울특별시 서초구 헌릉로8길 45, 203호 (내곡동,127.061321514243,37.4419128493687
365온누리약국,서울특별시 서초구 방배동 812-10번지 1층,서울특별시 서초구 방배로 209, 1층 (방배동),126.99070210626,37.4918258496756
종로백제약국,서울특별시 종로구 종로5가 36-1번지,서울특별시 종로구 종로 235 (종로5가, 백제약국),127.003992468104,37.5712595940952
세븐약국,서울특별시 서초구 서초동 1553-3번지 스타갤러리브릿지 703호,서울특별시 서초구 서초대로 250, 703호 (서초동,127.009177033667,37.4919856978313
양재신세계약국,서울특별시 서초구 양재동 210-5번지,서울특별시 서초구 매헌로 34, 1층 (양재동,127.034824516125,37.4640272838239
신동화약국,서울특별시 종로구 종로6가,서울특별시 종로구 종로 267-1 (종로6가),3124.0,127.007584281884,37.5718912859017
푸른온누리약국,서울특별시 종로구 평동 180번지,서울특별시 종로구 새문안로 19 (평동),3181.0,126.96790115711,37.5674342660841
미소약국,서울특별시 서초구 서초동 1344-12번지,서울특별시 서초구 서운로 39 (서초동),6727.0,127.028452069289,37.487387398961
